objID;RAdeg;DEdeg;XposW1;XposW2;YposW1;YposW2;FW1;FW2;e_XposW1;e_XposW2;e_YposW1;e_YposW2;e_FW1;e_FW2;q_W1;q_W2;rchi2W1;rchi2W2;fFW1;fFW2;FW1lbs;FW2lbs;e_FW1lbs;e_FW2lbs;fwhmW1;fwhmW2;SpModW1;SpModW2;e_SpModW1;e_SpModW2;skyW1;skyW2;RAW1deg;RAW2deg;DEW1deg;DEW2deg;coaddID;detIDW1;detIDW2;nmW1;nmW2;PrimW1;PrimW2;FlagsW1;FlagsW2;f_FlagsW1;f_FlagsW2;Prim
0838p530o0018072;84.9562549;52.8993290;891.330;891.334;139.295;139.251;6.95483e+03;9.08604e+03;0.004;0.009;0.004;0.009;1.87879e+01;4.82634e+01;0.99364;0.99050;3.3728e+01;5.9474e+00;0.5888;0.5934;6.96100e+03;9.04864e+03;1.90876e+01;4.93361e+01;2.6329;2.8529;-1.626611e-04;1.218557e-03;1.198915e-04;0.000223;-8.35135e+00;-2.13139e+00;84.9562549;84.9563101;52.8993290;52.8993317;0838p530;0838p530w1o0021655;0838p530w2o0016152;134;135;1;1;33;33;0;0;1
1935p393o0025130;194.3169568;40.1486959;2038.990;2038.740;255.270;255.533;2.58646e+02;1.65041e+03;0.047;0.032;0.044;0.030;6.89465e+00;2.91379e+01;0.99834;0.99870;3.2733e+00;9.8009e-01;0.9377;0.9844;2.58228e+02;1.61985e+03;7.04918e+00;2.98927e+01;2.6349;2.8599;4.171610e-03;7.904172e-04;1.006022e-03;0.000697;-4.18762e-01;3.24119e-01;194.3169568;194.3166919;40.1486959;40.1485061;1935p393;1935p393w1o0043224;1935p393w2o0024595;142;139;0;0;0;0;0;0;0
3176m031o0012799;316.8826555;-3.1261184;895.853;895.868;2024.571;2024.572;9.76037e+03;1.23291e+04;0.002;0.006;0.003;0.006;1.84547e+01;4.92355e+01;1.00000;1.00000;1.0619e+01;2.3113e+00;0.9770;0.9805;9.77734e+03;1.22877e+04;1.87580e+01;5.02884e+01;2.6481;2.8775;8.136034e-05;3.377795e-04;9.649139e-05;0.000177;-3.26110e+00;-1.22584e-01;316.8826555;316.8826547;-3.1261184;-3.1261071;3176m031;3176m031w1o0019688;3176m031w2o0012062;117;111;0;0;2;2;0;0;0
3569p000o0001598;357.1727300;-0.6731935;142.183;142.237;766.144;766.036;3.43810e+02;3.78152e+02;0.040;0.157;0.041;0.157;8.16887e+00;3.19068e+01;1.00000;1.00000;1.1501e+00;5.5327e-01;0.9800;0.9988;3.42653e+02;3.63033e+02;8.34629e+00;3.27475e+01;2.6371;2.8597;-5.311370e-04;-7.809401e-04;8.933932e-04;0.003191;-5.66409e-01;-2.70074e+00;357.1727300;357.1728124;-0.6731935;-0.6731521;3569p000;3569p000w1o0002784;3569p000w2o0001537;129;116;1;1;0;0;0;0;1
0544p000o0023428;55.0812028;-0.6174750;215.089;214.988;202.385;203.125;8.19761e+01;7.86479e+02;0.162;0.075;0.162;0.072;7.53408e+00;3.16995e+01;1.00000;1.00000;8.2284e-01;5.1786e-01;0.7357;0.9336;8.14310e+01;8.10787e+02;7.70329e+00;3.25222e+01;2.6441;2.8535;9.392977e-03;8.884072e-04;3.422962e-03;0.001547;-1.56104e+00;-2.61623e+00;55.0812028;55.0806377;-0.6174750;-0.6175523;0544p000;0544p000w1o0041933;0544p000w2o0002498;119;110;1;1;0;0;0;0;1
0880m122o0005429;87.7747521;-12.6538318;318.616;318.628;1398.927;1398.922;2.71932e+03;3.97427e+03;0.006;0.015;0.006;0.015;1.16531e+01;3.53016e+01;1.00000;1.00000;2.4395e+00;5.3008e-01;0.9169;0.9171;2.71010e+03;3.97628e+03;1.18565e+01;3.61068e+01;2.6245;2.8426;1.308322e-03;3.321171e-04;1.865242e-04;0.000364;-9.19738e-01;-4.54775e-01;87.7747521;87.7747555;-12.6538318;-12.6538227;0880m122;0880m122w1o0007149;0880m122w2o0004955;123;124;1;1;0;0;0;0;1
1452p000o0073771;144.6213649;-0.1867710;0.000;778.986;0.000;1794.933;0.00000e+00;2.58776e+02;0.000;0.219;0.000;0.203;0.00000e+00;2.96359e+01;0.00000;1.00000;0.0000e+00;8.9615e-01;0.0000;0.8107;0.00000e+00;2.50387e+02;0.00000e+00;3.04221e+01;0.0000;2.8361;0.000000e+00;8.743525e-03;0.000000e+00;0.004533;0.00000e+00;-5.85418e-02;0.0000000;144.6213649;0.0000000;-0.1867710;1452p000;;1452p000w2o0025469;0;113;0;1;0;0;0;0;1
0577p045o0008631;58.2680958;4.3055500;712.474;712.449;309.919;309.949;2.87211e+03;3.70285e+03;0.006;0.018;0.006;0.017;1.21214e+01;3.69611e+01;1.00000;1.00000;1.6842e+00;3.8353e-01;0.9984;0.9986;2.86915e+03;3.70012e+03;1.23440e+01;3.78483e+01;2.6458;2.8646;3.094077e-04;4.512668e-04;1.859985e-04;0.000405;-1.27470e+00;-2.18202e+00;58.2680958;58.2680735;4.3055500;4.3055311;0577p045;0577p045w1o0014706;0577p045w2o0008338;113;111;1;1;0;0;0;0;1
1775m213o0021830;176.8503244;-20.6726798;1714.734;1714.758;1916.183;1916.181;3.29519e+03;5.69477e+03;0.006;0.012;0.005;0.011;1.21502e+01;3.95880e+01;1.00000;1.00000;2.1044e+00;1.2134e+00;0.9941;0.9957;3.29961e+03;5.68664e+03;1.23592e+01;4.04903e+01;2.6303;2.8510;-3.861785e-04;-6.265044e-04;1.707881e-04;0.000293;3.05487e-02;-5.34549e-01;176.8503244;176.8503257;-20.6726798;-20.6726618;1775m213;1775m213w1o0037232;1775m213w2o0021038;127;121;1;1;0;0;0;0;1
1799p620o0024616;178.6458546;62.5772765;1667.058;1667.062;1839.807;1839.776;2.68161e+03;3.32446e+03;0.006;0.015;0.005;0.015;1.05111e+01;3.04507e+01;1.00000;1.00000;1.4446e+00;5.5714e-01;0.9985;0.9986;2.68186e+03;3.32519e+03;1.06933e+01;3.11463e+01;2.6257;2.8483;9.083748e-05;-8.157492e-04;1.855939e-04;0.000386;-1.00947e+00;-8.10361e-01;178.6458546;178.6459050;62.5772765;62.5772804;1799p620;1799p620w1o0037677;1799p620w2o0023564;174;168;1;1;0;0;0;0;1
1784p000o0057133;178.8887982;-0.2251909;728.696;0.000;498.900;0.000;4.53514e+01;0.00000e+00;0.310;0.000;0.292;0.000;7.76918e+00;0.00000e+00;1.00000;0.00000;7.0113e-01;0.0000e+00;0.9042;0.0000;4.27286e+01;0.00000e+00;7.94266e+00;0.00000e+00;2.6299;0.0000;1.622081e-03;0.000000e+00;6.235773e-03;0.000000;-1.46320e+00;0.00000e+00;178.8887982;0.0000000;-0.2251909;0.0000000;1784p000;1784p000w1o0055847;;114;0;1;0;0;0;0;0;1
1402p272o0006143;140.1098107;26.8656846;507.434;507.511;1224.850;1224.843;1.92430e+03;2.28076e+03;0.009;0.027;0.008;0.025;1.06074e+01;3.42393e+01;1.00000;1.00000;8.8163e-01;1.0525e+00;0.9910;0.9935;1.92346e+03;2.28328e+03;1.08056e+01;3.50792e+01;2.6215;2.8377;-2.436042e-04;-1.586318e-03;2.373744e-04;0.000602;-4.07019e-01;-7.10067e-01;140.1098107;140.1098172;26.8656846;26.8657431;1402p272;1402p272w1o0010566;1402p272w2o0005991;128;119;1;1;0;0;0;0;1
0361m167o0020890;36.5382651;-16.1668963;1667.136;1667.166;544.559;544.576;3.23184e+03;5.29655e+03;0.005;0.012;0.005;0.011;1.18403e+01;3.70831e+01;1.00000;1.00000;9.6282e+00;9.2378e-01;0.9972;0.9983;3.23573e+03;5.27788e+03;1.20435e+01;3.79193e+01;2.6303;2.8543;9.786487e-04;2.151728e-05;1.690903e-04;0.000295;-9.46377e-01;-7.30676e-01;36.5382651;36.5382520;-16.1668963;-16.1668730;0361m167;0361m167w1o0035615;0361m167w2o0020252;136;134;1;1;0;0;0;0;1
0379m061o0006844;37.6947095;-6.3985248;577.327;577.529;1387.920;1387.975;1.96916e+02;3.84453e+02;0.064;0.139;0.064;0.136;7.32344e+00;2.86753e+01;1.00000;1.00000;1.1197e+00;6.0344e-01;0.7788;0.8566;1.96615e+02;3.73051e+02;7.47954e+00;2.94062e+01;2.6151;2.8342;5.205274e-03;5.782664e-03;1.392625e-03;0.002875;-2.07306e+00;1.11911e-01;37.6947095;37.6946673;-6.3985248;-6.3983704;0379m061;0379m061w1o0012042;0379m061w2o0025166;134;129;1;1;0;0;0;0;1
2894p666o0008401;290.6285659;66.1725496;422.912;422.890;417.537;417.553;8.48626e+03;1.08603e+04;0.002;0.005;0.002;0.005;1.55282e+01;3.84836e+01;1.00000;1.00000;1.0738e+01;2.8426e+00;0.9952;0.9941;8.48692e+03;1.08580e+04;1.57881e+01;3.92181e+01;2.6494;2.8692;9.889007e-04;-3.278255e-05;1.077625e-04;0.000175;-1.87587e+00;-2.08226e+00;290.6285659;290.6285342;66.1725496;66.1725325;2894p666;2894p666w1o0009859;2894p666w2o0007773;426;419;1;1;0;0;0;0;1
3584m076o0002415;358.5930875;-8.1916924;212.503;212.563;869.916;869.945;2.60609e+03;4.12495e+03;0.007;0.016;0.007;0.016;1.14575e+01;3.79080e+01;1.00000;1.00000;2.7959e+00;1.1804e+00;0.9914;0.9913;2.60003e+03;4.14310e+03;1.16651e+01;3.88121e+01;2.6605;2.8752;2.617836e-04;-6.409883e-04;1.932730e-04;0.000372;-1.68576e+00;-2.07006e+00;358.5930875;358.5930652;-8.1916924;-8.1916466;3584m076;3584m076w1o0004370;3584m076w2o0002364;139;131;1;1;0;0;0;0;1
1268p287o0029333;126.2813365;28.0966226;137.704;137.614;1688.808;1689.674;4.18464e+01;1.38139e+03;0.342;0.045;0.322;0.042;7.85442e+00;3.35472e+01;1.00000;1.00000;7.8322e-01;3.7153e-01;0.8102;0.9906;3.82235e+01;1.37613e+03;8.02741e+00;3.43877e+01;2.6322;2.8504;1.570410e-02;2.607703e-04;7.431233e-03;0.000939;-1.10517e+00;-3.29963e+00;126.2813365;126.2805874;28.0966226;28.0965504;1268p287;1268p287w1o0071691;1268p287w2o0001548;110;101;1;1;0;0;0;0;1
3387p060o0080826;339.3710213;6.7058637;0.000;1872.475;0.000;197.062;0.00000e+00;3.27829e+02;0.000;0.178;0.000;0.176;0.00000e+00;3.09679e+01;0.00000;1.00000;0.0000e+00;9.7759e-01;0.0000;0.9989;0.00000e+00;3.00030e+02;0.00000e+00;3.17894e+01;0.0000;2.8761;0.000000e+00;1.323110e-02;0.000000e+00;0.003758;0.00000e+00;-3.41368e+00;0.0000000;339.3710213;0.0000000;6.7058637;3387p060;;3387p060w2o0023259;0;112;0;1;0;0;0;0;1
1970p378o0021591;196.5711936;38.3415324;1653.725;1653.727;1519.119;1519.095;6.81089e+03;8.60259e+03;0.003;0.008;0.003;0.007;1.51498e+01;4.05519e+01;1.00000;1.00000;5.8214e+00;1.0695e+00;0.9999;1.0000;6.82345e+03;8.61250e+03;1.53995e+01;4.14098e+01;2.6361;2.8579;2.942681e-04;1.095533e-04;1.157201e-04;0.000211;-2.45814e-01;-2.83150e-01;196.5711936;196.5712170;38.3415324;38.3415341;1970p378;1970p378w1o0035818;1970p378w2o0020938;150;143;1;1;0;0;0;0;1
3584p030o0069887;358.5121592;2.6702365;0.000;553.985;0.000;993.178;0.00000e+00;9.22780e+02;0.000;0.063;0.000;0.062;0.00000e+00;3.17936e+01;0.00000;1.00000;0.0000e+00;5.3567e-01;0.0000;0.9822;0.00000e+00;9.11613e+02;0.00000e+00;3.26045e+01;0.0000;2.8500;0.000000e+00;2.442122e-03;0.000000e+00;0.001332;0.00000e+00;-1.35897e+00;0.0000000;358.5121592;0.0000000;2.6702365;3584p030;;3584p030w2o0006327;0;115;0;1;0;0;0;0;1
0045p000o0001001;4.0358043;-0.7174123;84.257;84.263;1680.717;1680.723;2.93345e+03;4.10746e+03;0.006;0.016;0.006;0.016;1.19815e+01;3.77000e+01;1.00000;1.00000;2.8862e+00;1.4829e+00;0.9975;0.9977;2.93216e+03;4.10406e+03;1.21997e+01;3.85950e+01;2.6434;2.8682;-3.880262e-04;-1.354158e-03;1.827070e-04;0.000374;-8.91093e-01;-7.41233e-01;4.0358043;4.0357992;-0.7174123;-0.7174080;0045p000;0045p000w1o0001736;0045p000w2o0000973;133;124;1;1;0;0;0;0;1
1375p424o0007865;138.0257617;42.0587250;572.319;572.346;540.664;540.613;1.36597e+03;1.65798e+03;0.011;0.033;0.010;0.031;9.18296e+00;3.02884e+01;1.00000;1.00000;2.2468e+00;6.5869e-01;0.9985;0.9989;1.36554e+03;1.66936e+03;9.35673e+00;3.10292e+01;2.6214;2.8377;-1.280844e-03;-1.618862e-03;2.886460e-04;0.000727;-5.64427e-01;-1.69890e+00;138.0257617;138.0258146;42.0587250;42.0587454;1375p424;1375p424w1o0012845;1375p424w2o0007546;149;140;1;1;0;0;0;0;1
1259m485o0001372;125.7621347;-49.2003011;56.914;56.911;1226.975;1226.952;2.56649e+04;3.43440e+04;0.001;0.003;0.001;0.002;2.64525e+01;6.39566e+01;1.00000;1.00000;1.6279e+01;4.5277e+00;0.9902;0.9927;2.56888e+04;3.43604e+04;2.69389e+01;6.51938e+01;2.6391;2.8672;4.384518e-04;-4.470348e-06;6.186991e-05;0.000098;-1.34844e+01;-7.82408e+00;125.7621347;125.7621620;-49.2003011;-49.2003034;1259m485;1259m485w1o0001420;1259m485w2o0001215;266;264;1;1;0;0;0;0;1
1578p575o0030901;157.1719036;56.9002249;176.675;176.846;1505.034;1505.228;1.02814e+02;1.54523e+03;0.109;0.032;0.102;0.030;6.21926e+00;2.72846e+01;1.00000;1.00000;9.4793e-01;8.0203e-01;0.2770;0.7729;1.05875e+02;1.53506e+03;6.35854e+00;2.79576e+01;2.6247;2.8457;-3.374159e-03;-8.911490e-04;2.242908e-03;0.000712;-1.16220e+00;-1.07055e+00;157.1719036;157.1716301;56.9002249;56.9003544;1578p575;1578p575w1o0057319;1578p575w2o0002288;173;165;1;1;0;0;0;0;1
0046m152o0008254;5.2096100;-15.3202742;792.553;792.564;374.564;374.604;1.82509e+03;2.34495e+03;0.009;0.027;0.009;0.026;1.05840e+01;3.52692e+01;1.00000;1.00000;1.2825e+00;1.3958e+00;0.9920;0.9935;1.82706e+03;2.34256e+03;1.07855e+01;3.61426e+01;2.6492;2.8681;2.536774e-04;-1.433551e-03;2.438726e-04;0.000591;-4.60790e-01;-4.15508e-01;5.2096100;5.2095785;-15.3202742;-15.3202658;0046m152;0046m152w1o0015416;0046m152w2o0008107;116;110;1;1;0;0;0;0;1
3385p514o0107222;339.0692886;51.0971029;509.224;509.238;593.896;593.871;4.86515e+02;4.65512e+02;0.025;0.097;0.028;0.102;7.49312e+00;2.48404e+01;1.00000;1.00000;8.4689e+00;1.0061e+00;0.4471;0.3169;4.86122e+02;4.32118e+02;7.64407e+00;2.54800e+01;2.6236;2.8504;6.213009e-03;4.823744e-03;5.748946e-04;0.002017;-1.00212e+01;-1.02146e+01;339.0692886;339.0693193;51.0971029;51.0971136;3385p514;3385p514w1o0140017;3385p514w2o0106149;188;188;1;1;0;0;0;0;1
2891m364o0003568;289.1628289;-37.0006600;167.316;167.381;976.754;976.782;2.56750e+03;3.00152e+03;0.007;0.023;0.007;0.022;1.22867e+01;3.86524e+01;1.00000;1.00000;1.7996e+00;1.1717e+00;0.8720;0.8810;2.57801e+03;3.02502e+03;1.25279e+01;3.96253e+01;2.6219;2.8595;4.749894e-04;-1.044333e-03;2.058103e-04;0.000514;-4.62724e+00;-3.18767e+00;289.1628289;289.1628020;-37.0006600;-37.0006099;2891m364;2891m364w1o0004413;2891m364w2o0003165;109;96;1;1;0;0;0;0;1
2804p696o0030606;280.3526588;70.0111997;1477.494;1477.554;1077.703;1077.612;2.79680e+02;1.73983e+03;0.026;0.019;0.025;0.018;4.45580e+00;2.00593e+01;1.00000;1.00000;6.2605e-01;2.2782e+00;0.9638;0.9938;2.82242e+02;1.72398e+03;4.54584e+00;2.05071e+01;2.6315;2.8572;2.306104e-04;1.217961e-03;6.502007e-04;0.000492;-1.32615e+00;-2.15130e-01;280.3526588;280.3528613;70.0111997;70.0112453;2804p696;2804p696w1o0036548;2804p696w2o0028521;642;641;1;1;0;0;0;0;1
0939p151o0168894;93.9884676;15.4399494;0.000;1410.364;0.000;928.148;0.00000e+00;8.40167e+02;0.000;0.074;0.000;0.070;0.00000e+00;3.28272e+01;0.00000;1.00000;0.0000e+00;1.1368e+00;0.0000;0.7420;0.00000e+00;8.45293e+02;0.00000e+00;3.36966e+01;0.0000;2.8498;0.000000e+00;5.126297e-03;0.000000e+00;0.001512;0.00000e+00;-9.33747e+00;0.0000000;93.9884676;0.0000000;15.4399494;0939p151;;0939p151w2o0029500;0;113;0;1;0;128;0;0;1
1856m213o0011605;185.7005744;-21.2775418;924.890;925.068;962.876;962.855;1.26859e+03;2.20452e+03;0.013;0.028;0.012;0.027;1.00395e+01;3.45493e+01;1.00000;1.00000;6.3959e-01;1.0989e+00;0.8132;0.8859;1.26459e+03;2.19593e+03;1.02263e+01;3.53715e+01;2.6147;2.8370;-2.115965e-05;1.312554e-03;3.261189e-04;0.000623;-1.86043e+00;-1.03496e+00;185.7005744;185.7005915;-21.2775418;-21.2774060;1856m213;1856m213w1o0019495;1856m213w2o0011239;108;105;1;1;0;0;0;0;1
1473p060o0076921;147.0259127;6.8012891;0.000;1997.013;0.000;1434.827;0.00000e+00;2.33054e+02;0.000;0.239;0.000;0.224;0.00000e+00;2.92600e+01;0.00000;1.00000;0.0000e+00;8.0877e-01;0.0000;0.9047;0.00000e+00;2.36088e+02;0.00000e+00;3.00346e+01;0.0000;2.8422;0.000000e+00;4.803061e-03;0.000000e+00;0.004795;0.00000e+00;-2.50473e-01;0.0000000;147.0259127;0.0000000;6.8012891;1473p060;;1473p060w2o0024131;0;117;0;1;0;0;0;0;1
1305p408o0008391;131.1863654;40.6055354;653.393;653.411;391.073;391.058;1.44778e+03;1.74620e+03;0.011;0.033;0.010;0.031;9.66726e+00;3.17394e+01;1.00000;1.00000;1.3957e+00;7.1193e-01;0.9897;0.9805;1.44885e+03;1.74233e+03;9.85090e+00;3.25145e+01;2.6218;2.8363;-6.232858e-04;-1.040101e-03;2.832829e-04;0.000726;-9.39653e-01;-1.05382e+00;131.1863654;131.1863811;40.6055354;40.6055493;1305p408;1305p408w1o0013922;1305p408w2o0008126;121;120;1;1;0;0;0;0;1
2016p196o0003445;201.0318492;19.1071132;264.473;264.470;1726.832;1726.833;9.63453e+02;2.91279e+03;0.014;0.019;0.013;0.018;8.30157e+00;3.19657e+01;1.00000;1.00000;1.0360e+00;1.0252e+00;0.9979;0.9991;9.69939e+02;2.90899e+03;8.46253e+00;3.27144e+01;2.6329;2.8484;-4.959106e-04;-4.597306e-04;3.560287e-04;0.000450;-1.00811e+00;-1.84585e+00;201.0318492;201.0318486;19.1071132;19.1071105;2016p196;2016p196w1o0005746;2016p196w2o0003353;159;156;1;1;0;0;0;0;1
2052m303o0003913;205.2984488;-30.8813521;247.852;247.885;932.995;933.001;7.97992e+03;1.03543e+04;0.003;0.007;0.003;0.007;1.66814e+01;4.61324e+01;1.00000;1.00000;4.8824e+00;1.2945e+00;0.9965;0.9976;7.97519e+03;1.03574e+04;1.69554e+01;4.71234e+01;2.6244;2.8459;6.921887e-04;3.743172e-05;1.083515e-04;0.000197;-2.25846e+00;-3.10332e+00;205.2984488;205.2984430;-30.8813521;-30.8813266;2052m303;2052m303w1o0005846;2052m303w2o0003602;125;118;1;1;0;0;0;0;1
1926p272o0027067;192.5649285;26.4803326;2.838;2.172;1154.587;1154.604;7.79573e+01;4.57963e+02;0.154;0.115;0.142;0.107;6.56348e+00;2.79003e+01;0.97134;0.95834;6.3295e-01;4.4679e-01;0.5447;0.4790;7.74462e+01;4.70655e+02;6.76028e+00;2.89267e+01;2.6368;2.8531;2.920628e-05;-2.416432e-03;3.076375e-03;0.002345;2.65178e-01;-5.56648e-01;192.5649285;192.5649145;26.4803326;26.4798233;1926p272;1926p272w1o0053609;1926p272w2o0028633;154;153;0;0;0;0;0;0;0
0369m107o0023471;37.6881323;-9.8849617;1959.922;1959.932;36.663;36.698;6.41086e+03;7.87104e+03;0.003;0.009;0.003;0.008;1.52690e+01;4.16640e+01;1.00000;1.00000;1.6787e+00;9.5822e-01;0.9891;0.9923;6.41881e+03;7.86561e+03;1.55169e+01;4.25643e+01;2.6241;2.8450;4.349947e-04;-3.027916e-04;1.193079e-04;0.000230;-6.82368e-01;-4.71544e-01;37.6881323;37.6881054;-9.8849617;-9.8849544;0369m107;0369m107w1o0040756;0369m107w2o0022781;138;134;1;1;0;0;0;0;1
1981p242o0008462;197.8071292;24.0180202;745.088;745.119;1451.563;1451.553;1.49317e+03;1.90463e+03;0.010;0.028;0.009;0.026;9.23888e+00;2.97232e+01;1.00000;1.00000;2.4295e+00;4.1314e-01;0.9887;0.9858;1.49462e+03;1.90474e+03;9.41599e+00;3.04582e+01;2.6526;2.8675;-5.719662e-04;-4.064441e-04;2.670068e-04;0.000620;-1.09264e+00;-1.62089e+00;197.8071292;197.8071376;24.0180202;24.0180441;1981p242;1981p242w1o0015430;1981p242w2o0008342;151;161;1;1;0;0;0;0;1
2938m213o0046164;293.6258989;-21.7061160;363.703;363.716;1250.701;1250.903;3.72283e+02;8.89656e+02;0.043;0.074;0.043;0.071;9.29392e+00;3.51622e+01;1.00000;1.00000;1.1086e+00;5.2664e-01;0.7368;0.8588;3.62525e+02;8.91981e+02;9.49637e+00;3.60745e+01;2.6372;2.8582;2.135694e-03;5.833507e-04;9.283942e-04;0.001520;-4.35810e+00;-3.96757e+00;293.6258989;293.6257328;-21.7061160;-21.7061061;2938m213;2938m213w1o0056313;2938m213w2o0007000;101;93;1;1;0;0;0;0;1
0438m152o0015913;44.5252952;-14.9264162;1307.529;1307.601;138.929;139.029;6.60309e+02;1.23422e+03;0.020;0.043;0.020;0.042;8.01006e+00;2.92067e+01;1.00000;1.00000;4.6804e-01;6.3729e-01;0.9389;0.9979;6.64747e+02;1.23630e+03;8.17146e+00;2.99381e+01;2.6322;2.8509;-3.547668e-04;1.455009e-03;4.824329e-04;0.000923;-8.15750e-01;7.03067e-01;44.5252952;44.5252161;-14.9264162;-14.9263616;0438m152;0438m152w1o0027157;0438m152w2o0015404;141;137;1;1;0;0;0;0;1
3124m182o0008080;312.0153356;-18.5374731;546.227;546.267;1530.370;1530.529;3.77161e+02;1.48945e+03;0.040;0.044;0.040;0.043;8.89892e+00;3.57730e+01;1.00000;1.00000;9.4248e-01;1.4075e+00;0.9201;0.9862;3.76099e+02;1.46231e+03;9.08967e+00;3.66885e+01;2.6323;2.8580;1.855314e-03;-3.748536e-04;8.811883e-04;0.000922;-1.86080e+00;-2.15380e+00;312.0153356;312.0152073;-18.5374731;-18.5374420;3124m182;3124m182w1o0012639;3124m182w2o0007579;105;97;1;1;0;0;0;0;1
2599p106o0036116;260.3934827;11.2944627;1931.545;1931.468;518.008;518.021;4.65020e+02;1.77586e+03;0.028;0.030;0.027;0.028;7.79382e+00;2.97283e+01;1.00000;1.00000;4.7980e-01;7.5662e-01;0.8391;0.9579;4.68971e+02;1.77298e+03;7.95901e+00;3.04724e+01;2.6198;2.8412;-7.696152e-04;-1.128376e-03;6.602739e-04;0.000673;-1.87865e+00;-1.67877e+00;260.3934827;260.3934726;11.2944627;11.2944038;2599p106;2599p106w1o0047617;2599p106w2o0032815;133;137;1;1;0;0;0;0;1
1189p227o0027791;119.6238671;22.4241785;642.629;642.655;165.211;164.821;2.00448e+02;9.67953e+02;0.076;0.064;0.071;0.059;8.42838e+00;3.27046e+01;1.00000;1.00000;2.3356e+00;1.5213e+00;0.6679;0.9488;1.98921e+02;9.92663e+02;8.61065e+00;3.35420e+01;2.6412;2.8564;3.706932e-03;3.463864e-03;1.563766e-03;0.001306;-2.13658e+00;-2.66849e+00;119.6238671;119.6241895;22.4241785;22.4241971;1189p227;1189p227w1o0045608;1189p227w2o0008208;102;107;1;1;0;0;0;0;1
1424p681o0000935;143.1562436;67.4202844;70.418;70.463;650.261;650.291;1.47060e+03;1.88251e+03;0.010;0.027;0.009;0.025;8.98467e+00;2.81542e+01;1.00000;1.00000;2.1865e+00;1.0035e+00;0.9994;0.9997;1.47339e+03;1.88779e+03;9.15132e+00;2.88388e+01;2.6363;2.8581;-1.102984e-03;-1.931310e-03;2.672778e-04;0.000607;-1.67874e-01;6.37037e-01;143.1562436;143.1561858;67.4202844;67.4203195;1424p681;1424p681w1o0001526;1424p681w2o0000926;157;149;1;1;0;0;0;0;1
0056m379o0020146;4.9145605;-37.4108132;1609.727;1609.698;1823.873;1823.877;5.44375e+03;7.02830e+03;0.003;0.009;0.004;0.009;1.40845e+01;3.94258e+01;1.00000;1.00000;3.7009e+00;8.9860e-01;0.9962;0.9956;5.44675e+03;7.06178e+03;1.43171e+01;4.02899e+01;2.6329;2.8560;5.329251e-04;-1.547337e-04;1.279366e-04;0.000242;-1.37088e+00;-1.54199e+00;4.9145605;4.9145568;-37.4108132;-37.4108354;0056m379;0056m379w1o0034414;0056m379w2o0019631;143;136;1;1;0;0;0;0;1
1792p090o0021501;179.6432308;9.7424030;1882.275;1882.259;495.318;495.286;1.65434e+03;2.10195e+03;0.010;0.030;0.009;0.028;1.04161e+01;3.44233e+01;1.00000;1.00000;1.0422e+00;5.4943e-01;0.9926;0.9943;1.65338e+03;2.11465e+03;1.06169e+01;3.52747e+01;2.6397;2.8582;-3.147721e-04;-5.640388e-04;2.636949e-04;0.000645;-8.20993e-01;-6.28472e-01;179.6432308;179.6432558;9.7424030;9.7423905;1792p090;1792p090w1o0038341;1792p090w2o0020961;117;116;1;1;0;0;0;0;1
2052p090o0005725;206.0151517;8.6643543;471.573;471.564;67.391;67.355;8.53611e+02;1.56192e+03;0.016;0.036;0.015;0.034;8.46441e+00;3.09501e+01;1.00000;1.00000;8.2604e-01;8.4284e-01;0.9897;0.9847;8.51575e+02;1.55712e+03;8.62957e+00;3.17008e+01;2.6199;2.8354;3.740191e-04;9.270310e-04;3.997155e-04;0.000779;-4.65207e-01;1.12895e+00;206.0151517;206.0151797;8.6643543;8.6643479;2052p090;2052p090w1o0010087;2052p090w2o0005558;143;125;1;1;0;0;0;0;1
2410p227o0001264;240.4198828;21.9963377;82.241;82.216;1833.590;1833.577;1.20423e+03;1.60489e+03;0.011;0.031;0.010;0.029;8.50425e+00;2.73887e+01;1.00000;1.00000;7.5055e-01;3.5181e-01;0.9882;0.9939;1.20673e+03;1.60496e+03;8.66167e+00;2.80487e+01;2.6180;2.8365;-1.373291e-04;1.655221e-04;3.037160e-04;0.000685;-4.44294e-01;3.89615e-01;240.4198828;240.4198939;21.9963377;21.9963188;2410p227;2410p227w1o0001936;2410p227w2o0001214;169;164;1;1;0;0;0;0;1
1627m531o0015161;162.3284492;-53.3185369;612.842;613.348;1346.533;1346.806;1.02264e+03;1.40951e+03;0.015;0.036;0.014;0.035;9.33989e+00;2.78748e+01;0.99811;0.99856;1.0047e+01;2.4608e+01;0.5206;0.5483;9.31313e+02;8.39922e+02;9.53539e+00;2.86105e+01;2.6272;2.8506;-1.841784e-04;5.835831e-03;3.583932e-04;0.000773;-1.76017e+01;-9.30257e+00;162.3284492;162.3281037;-53.3185369;-53.3181487;1627m531;1627m531w1o0015748;1627m531w2o0072627;183;173;1;1;34;34;0;0;1
